CiteKey,Lat,Lon,Class,FishFamily,FishSp,SppGrouped,HighlyMigratory,HabitatZone,Lifestage,HabitatType,HabitatSpecies,HabitatFunction,MicroHabitat,ObsType,DepthZone,AreaOfStudy,FisheryImpact,FishStock,FishStockReason,NotesFishery,,Notes
olsen2010cod,71.58,22.82,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,71.85,23.82,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,71.85,50.36,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,72.07,15.79,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,72.46,43.76,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,72.99,31.9,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,74.39,52.91,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,75.19,20.3,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,75.27,13.44,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,75.63,41.74,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,76.68,55.63,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,76.94,26.72,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,78.09,32.43,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,78.44,37.97,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,78.61,43.3,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
olsen2010cod,80.11,30.23,actinopterygii,gadidae,gadus morhua,,,neritic; benthopelagic,adult,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.69,171.29,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-41.83,169.62,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-43.59,166.99,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-43.41,175.07,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-45.52,172.96,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-47.81,170.33,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-44.29,179.12,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-44.12,-178.06,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.69,171.29,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-41.83,169.62,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-43.59,166.99,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-43.41,175.07,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-45.52,172.96,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-47.81,170.33,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-44.29,179.12,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-44.12,-178.06,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.25,177.89,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-38.49,174.19,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.42,173.67,actinopterygii,ophidiidae,genypterus blacodes,,,neritic; benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.69,171.29,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-41.83,169.62,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-43.59,166.99,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-43.41,175.07,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-45.52,172.96,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-47.81,170.33,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-44.29,179.12,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-44.12,-178.06,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.25,177.89,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-38.49,174.19,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
morrison2014habitats,-40.42,173.67,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-42.27,144.51,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-38.4,148.6,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-38.03,149.93,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,spawning,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-42.27,144.51,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,juvenile,rock; mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-38.4,148.6,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,juvenile,rock; mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-38.03,149.93,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,juvenile,rock; mud,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-42.27,144.51,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-38.4,148.6,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-38.03,149.93,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-36,115,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-35.8,118,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-35.6,121,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-36,115,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-35.8,118,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
bruce2002targeted,-35.6,121,actinopterygii,ophidiidae,genypterus blacodes,,,benthopelagic,adult,rock; mud; reef,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-35,26.5,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-35,24,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-36,20,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-35,22,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,juvenile,,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-35,26.5,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-35,24,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-36,20,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
badenhorst1991distribution,-35,22,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-28,13.84,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-26,13.31,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-24,13.75,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-22,12.96,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-20,11.6,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-18,11.12,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
nashima2013biomass,-16,11.79,actinopterygii,ophidiidae,genypterus capensis,,,benthopelagic,adult,rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
maravelias2000seabed,60.5,-4,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,62,-2,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,61,0,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,60.5,2,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59,-4,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59,-2,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59.5,-1,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59,1,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,spawning,rock; sand,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,60.5,-4,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,62,-2,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,61,0,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,60.5,2,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59,-4,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59,-2,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59.5,-1,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
maravelias2000seabed,59,1,actinopterygii,clupeidae,clupea harengus,,,neritic; benthopelagic,adult,rock,,food; shelter; physiochem,rock includes gravel,catch-survey,<200,>100ha,,,,,,
dransfeld2015north,48.51,-8.48,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,spawning,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,49.92,-10.5,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,spawning,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,52.29,-11.03,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,spawning,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,49.74,-14.37,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,52.82,-13.84,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,53.96,-11.64,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,50.71,-10.94,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,55.89,-8.83,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,57.48,-8.56,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,48.78,-7.6,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,50.71,-7.25,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,55.89,-6.98,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,58.71,-5.66,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,juvenile,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,45.98,-2.53,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,47.37,-5.14,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,49.21,-4.52,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,48.78,-7.6,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,50.71,-7.25,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,50.71,-10.94,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,49.74,-14.37,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,52.82,-13.84,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,53.96,-11.64,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,55.89,-8.83,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,53.43,-5.32,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,55.89,-6.98,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,57.48,-8.56,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
dransfeld2015north,58.71,-5.66,actinopterygii,lophiidae,lophius budegassa,,,neritic; benthopelagic,adult,sand; mud; rock,,food; shelter; physiochem,,catch-survey,<1000,>100ha,,,,,,
